Par_URL_offre|Code_ogr|Par_ref_offre|Description|Par_cle|Par_nom|Off_experience_duree_min|Exp_cle|Exp_libelle|Dur_cle_experience|NTC_cle|TCO_cle|Off_contrat_duree_MO|Pay_cle|Off_date_creation|Off_date_modification
https://place-emploi-public.gouv.fr/offre-emploi/technicien-des-metiers-de-l-image-et-du-son--reference-2021-531550|10715|531550|Voir fiche de poste jointe.\nMerci de candidater uniquement par mail (ne pas candidater en ligne)|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/technicienne-sic-chargee-de-l-exploit-des-systemes-d-info-et-des-infrastructures-hf-reference-MINT_BS027SGCB-18607|10715|531580|Vous participez avec l’ensemble du personnel du SIDSIC au maintien en condition opérationnelle des systèmes d’information (Préfecture, DDTM, DDPP, DDCS).\nVous participez aux missions de continuité de service du SIDSIC, à l’installation des équipements radio ;\nVous assurez l’exploitation et la maintenance de ACROPOL, SAIP ;\nVous conseillez et assistez les autorités et utilisateurs (systèmes d’information, téléphonie, ACROPOL …) ;\nVous participez au suivi et au déploiement des réseaux (données, téléphonie) ;\nVous contribuez au travail général du service et à la qualité de service du pôle support de proximité ;\nVous assurez la prévention des dysfonctionnements et contribuez au bon fonctionnement des systèmes d’information ;\nVous participez à la gestion des stocks, au suivi du parc et à la planification des interventions ;\nVous assistez le pôle exploitation des systèmes d’information ;\nVous apportez un soutien à la mise en place de moyens de communication lors d’événements ;\nVous rédigez des comptes rendus d'intervention, des notices et des procédures ;\nVous assistez et conseillez les utilisateurs en matière de sécurité périphérique ;\nVous participez à la préparation et aux configurations des équipements informatiques ;\nVous assurez le support des équipements informatiques, les interventions en qualité de technicien de proximité en appui de ses collègues ;\nVous participez aux groupes de travail mis en place au sein du SIDSIC, vous êtes force de proposition.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/dggn-stsi²-92--technicien-en-ingenierie-des-reseaux-radiomobiles-hf-reference-MINT_BS092GNB-18555|10715|531582|Au sein de la section d'expertise et d'appui technique, le technicien de protection des infrastructures radioélectriques participe à la rédaction et au suivi des documents administratifs concourant à la protection des sites radioélectriques des réseaux du ministère.\nEn particulier, il soutient l’action de suivi national des dossiers de déclaration COMSIS (commission des sites et servitudes) et des dossiers d'implantation d'éoliens. Il suit les dossiers en cours d'exécution et met à jour les données techniques concernant les réseaux opérationnels de sécurité qui sont sous la responsabilité du ST(SI)².\nDans le domaine de l’ingénierie radio, il contribue à la réalisation des études de couvertures et de propagations radioélectriques allant de la radio bas débit (UHF - VHF) aux réseaux radio-mobiles (LTE 4G).\nIl devra également assurer le suivi et la veille réglementaire du domaine afin d'anticiper toute évolution ayant un impact sur la protection des infrastructures radioélectrique du ministère.\nLe travail de l’agent n'est pas limité aux missions décrites, selon les nécessités et missions du service, il pourra être confié d'autres missions dans le cadre de son emploi.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/rgif---chef-du-groupe-technique-hf-reference-MINT_BS094GNB-18572|19112|531611|- Gérer les personnels civils et militaires du groupe technique -encadrement et organisation du service.\n- Notations, avancement, entretiens professionnels des personnels civils\n- Suivi des dossiers pilotés par le technicien AI en son absence – Élaboration de devis\n- Recueillir et prendre en compte et prioriser les besoins exprimés par les résidents\n- Piloter et suivre la maintenance du parc immobilier\n- Établissement des procédures HSCT\n- Suivi et contrôle des travaux effectués – Consulté pour élaboration de la programmation pluriannuelle|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/sgc-34--technicien-sic-hf-reference-MINT_BS034SGCB-18611|10715|531613|s\nAu sein du secrétariat général commun (SGC) du département de l’Hérault, service à vocaƟon interministérielle pour les\ndomaines inhérents aux télécommunicaƟons et à l’informaƟque, vous aurez pour mission, sous l’égide du responsable de la\nsecƟon SIC :\n- contribuer, au mainƟen en condiƟons opéraƟonnelles d’une parƟe du SI relevant de votre domaine de compétences ;\n- prévenir et prendre en charge les dysfoncƟonnements et les incidents d’exploitaƟon ;\n- installer, meƩre à jour, et maintenir en condiƟons opéraƟonnelles les applicaƟons, systèmes, réseaux et ouƟls de\ncommunicaƟon dans le périmètre dévolu au service ;\n- assurer la conƟnuité de service et la gesƟon de crise ;\n- opƟmiser la performance des des systèmes et réseaux d’informaƟon dans les différents domaines techniques et\nfoncƟonnels ;\n- parƟciper à la mise en œuvre des chanƟers de convergence et de mutualisaƟon afin d’opƟmiser les ressources SIC locales ;\n- faciliter la transformaƟon du Numérique au sein des services de l’État ;\n- suivre des projets sensibles ;\n- assister les uƟlisateurs dans l’appropriaƟon et l’uƟlisaƟon des ouƟls et services numériques et de télécommunicaƟons ;\n- gérer les informaƟons sur l'état du parc (matériels, logiciels, licences, GLPI, OCS, …) ;\n- veiller à la qualité des services (ITIL) portés par le SIDSIC, à l'amélioraƟon des processus et au suivi des indicateurs\nd'acƟvité et de qualité.\nVous aurez également en charge :\n- l’élaboraƟon de prescripƟons techniques générales ou spécifiques (procédures, recommandaƟons, …)\n- la conduite de projets spécifiques ou sensibles ;\n- la gesƟon de portefeuilles techniques spécifiques (plus parƟculièrement : offres de services nomades, INPT, SAIP,\ntéléphonie, intranet/extranet, visio/webconférences …) ;\n- l’assistance auprès des autres techniciens SIC si besoin;\n- d’assurer une permanence selon un tour de service établi, sur l’ensemble des sites soutenus par le service ;\n- la prise en charge d’incidents jusqu’à leur résoluƟon ;\n- la gesƟon, selon un tour de service établi, du helpdesk SIC et de la hotline d’assistance uƟlisateurs.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/shfd-31---analyste--en-detection-d-incidents-technicien-sic-hf-reference-MINT_BS031ACB-18554|38834|531622|Vos activités principales\n \nIdentifier et qualifier les incidents de sécurité :\n \nTraitement des alertes de sécurité en temps réel (pour le compte des infrastructures transverses du MI et des clients du service de détection) dont celles issues des dispositifs de détection opérés par le C2MI, en s’appuyant sur des procédures établies et documentées (fiches réflexes, processus, etc.)\n Analyse de journaux techniques (passerelles Web et messagerie, sites WEB, Pare-feux, antivirus, DNS, AD…).\n Alerte, communication et accompagnement des entités concernées.\n\n \nSpécificités du poste / Contraintes / Sujétions\n\nCapacité à travailler dans l'urgence et en relation avec des intervenants de profils différents.\nHabilitation "secret défense".\nParticipation à l'astreinte C2MI.\nEn période de crise ministérielle (SSI ou non), les agents du centre de cyberdéfense peuvent être amenés à travailler dans dans des plages horaires élargies jusqu'au fonctionnement en H24.\n \nDans le cadre de l’évolutions des missions du C2MI suite à la mise en place du « plan de renforcement de la sécurité numérique » à l’horizon 2023, le poste actuel est susceptible d’évoluer vers du travail « posté » (constitution de plusieurs équipes en rotation) afin d’étendre les horaires de travail et de garantir une continuité de service H24 – 7j/7.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/responsable-des-productions-pedagogiques-multimedia-et-de-projets-pedagogiques-internat-contractuel-reference-2021-531635|14951|531635|Dans le cadre de ces formations, sous l’autorité hiérarchique du Directeur de l’UFE et l’autorité fonctionnelle du Directeur du programme gradué, l’Ingénieur(e) mènera deux tâches principales complémentaires :\n- Il/Elle mettra en œuvre la politique de développement TICE et la formation à des pédagogies innovantes des enseignants-chercheurs pour les productions pédagogiques.\n- Il/Elle identifiera et collectera les informations nécessaires à la conception et mise en place de la politique européenne et internationale pour le programme gradué PG Astrophysique.\nIl/Elle interagira ainsi au quotidien avec les autres personnels de l'équipe TICE et les responsables du Programme gradué.\n\nMissions principales :\n\n·       Définir le programme des productions audiovisuelles et multimédia pour l’UFE\n·       Déterminer la typologie des productions (audiovisuelle et multimédia) et des moyens de diffusion\n·       Réaliser le cahier des charges fonctionnel des projets\n·       Organiser et animer des réseaux pour favoriser les usages TICE, des formations et des outils pédagogiques\n·       Conseiller et sensibiliser les responsables des filières et les enseignants sur les usages des ressources numériques\n·       Faire appliquer la législation en vigueur concernant le droit d’auteur et le droit à l’image pour tous les éléments ; faire respecter les normes et standards en usage\n·       Identifier et collecter les informations nécessaires à la conduite de la politique internationale du programme gradué PSL Astrophysique\n·       S’impliquer dans des réseaux professionnels, dédiés à l’international et à l’Union européenne\n·       Contribuer à la promotion à l’international des activités pédagogiques de PSL, via l’organisation de séminaires et d’actions de communication, et la constitution d’un réseau d’experts\n·       Participer à la négociation d’accords de coopération et/ou de programmes de coopération\n·       Instruire et rédiger des accords de coopération internationale au niveau institutionnel\n·       Assurer le suivi et le ‘reporting’ comptable et budgétaire des actions de coopération\n·       Exercer une veille stratégique sur les sources de financement et les opportunités de collaborations internationales, rechercher et diffuser les appels d’offres européens et internationaux|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/technicien-ssi-hf-reference-2021-532146|10715|532146|Descriptif du poste\nMissions et activités permanentes\nLe technicien SSI est chargé de la conduite des travaux de maintenance des systèmes de sécurité incendie. Il organise l’intervention des prestataires de service.\nIl définit les spécifications techniques des travaux ou de la maintenance à réaliser. Il contrôle l’intervention des entreprises extérieures et l’exécution de la prestation\nActivités :\nContrôler et surveiller l’état des installations de sécurité incendie\nDiagnostiquer les pannes ou les dysfonctionnements\nDéterminer la nature des travaux à réaliser\nPlanifier et organiser les travaux avec les entreprises extérieures\nTraduire le besoin de l’utilisateur en termes techniques\nRéaliser les relevés techniques, établir les schémas d’installations correspondants et assurer leur mise à jour\nParticiper à la prise en compte du Quadrilatère Richelieu rénové\nEnvironnement professionnel\n· Descriptif de la direction/du département/du service :\nLa division de la maintenance immobilière (DMI) regroupe les services supports du bâtiment du Département des Moyens Techniques.\nL’organisation de le Division privilégie la compétence métier immobilière et s’articule sur 3 services :\n- Service génie électrique et transports mécanisés (regroupant CFO et CFA) \n- Service génie climatique et réseaux hydrauliques\n- Service support maintenance et supervision\n\n· Liaisons hiérarchiques : chef du service génie électrique et transports mécanisés.\n chef de la division maintenance immobilière\n· Liaisons fonctionnelles : Service Sécurité équipe BSPP\nActivités spécifiques\nUtilisation des outils informatiques actuels (GMAO, GTC , UAE…)|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/responsable-de-l-equipe-technique-mobile-hf-reference-2021-532197|18986|532197|Le groupement de soutien de la base de Défense (GSBdD) de Lyon Valence La Valbonne est un organisme interarmées du Service du Commissariat des Armées qui assure des missions d’administration générale et de soutien commun de façon mutualisée au profit des organismes du ministère des armées relevant de son périmètre de compétences. Il est constitué de 4 divisions et de 4 pôles.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/technicien-soutien-informatique-conf-hf-hf-reference-2021-532212|10715|532212|L’établissement logistique du commissariat des armées (ELOCA) de Roanne est organisé autour de 4 divisions : Maintenance, logistique, organique et formation technique qui constituent le cadre organisationnel de ses principales missions : - Maintenance des matériels du soutien du combattant ; - Approvisionnement logistique en pièces détachées des mêmes matériels ; - Formation des électromécaniciens frigoristes du ministère des armées.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/gestionnaire-carriere-paie-reference-2021-532234|15334|532234|Gestion administrative et financière des personnels administratifs de catégorie C de l’académie de Créteil au sein de la division des personnels ATSS et d’encadrement (service DPAE 2) :\n-Suivi de la carrière et de l’avancement des agents, suivi des dossiers individuels, saisie des éléments de rémunération, saisie des indemnités. Réponses aux demandes des agents.\nCompétences attendues :\n- Maitriser les outils informatiques\n- Savoir gérer les priorités\n- Avoir des qualités rédactionnelles\n- Savoir travailler en équipe\n- Avoir le sens du service public\n- Faire preuve de réserve, discrétion et neutralité\n- Faire preuve de réactivité\n- Savoir respecter les délais\n- Etre rigoureux\n- Connaître et savoir appliquer la réglementation\n-  Savoir s’organiser|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/responsable-du-bureau-de-gestion-administrative-et-financiere-des-professeurs-certifies-et-agreges--reference-2021-532265|18942|532265|Au sein de la direction des personnels enseignants, le (la) responsable du bureau DPE 1 contribue à une gestion administrative et financière qualitative des carrières des professeurs certifiés, agrégés et des adjoints d'enseignement de l'académie, soit 5 500 agents. Il (elle) pilote et anime une équipe de 12 gestionnaires travaillant en présentiel ou en télétravail en charge de la gestion individuelle, de la rémunération, et de la gestion collective des personnels gérés.\nEncadrement et animation d’une équipe comprenant deux pôles : gestion individuelle (8 agents), gestion collective (3 agents), ainsi qu’un secrétariat :\n- gestion individuelle et rémunération des professeurs agrégés et certifiés\n- gestion collective des personnels (mobilité, avancement notamment)\n- gestion des situations individuelles en lien avec le pôle RH\n- formation des personnels\n- définition, mise en œuvre de procédures et de contrôles qualité\n- contribution à l’alimentation et au suivi de tableaux de bords de l’activité\n- participation à des réunions et au dialogue social.\nIFSE de groupe 3.\n30 points de NBI.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/technicien·ne-d-exploitation-d-assistance-et-de-traitement-de-l-information-en-gestion-de-parc-informat-reference-2021-532274|10715|532274|Consulter le profil de poste sur le site web de La Rochelle Université à l'adresse suivante : https://www.univ-larochelle.fr/luniversite/recrutement/technicien%c2%b7ne-dexploitation-dassistance-et-de-traitement-de-linformation-en-gestion-de-parc-informatique-et-de-la-conciergerie-numerique/|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/sgami-ouest---gestionnaire-logistique-de-la-securite-routiere-hf-hf-reference-MINT_BS035SGC-18673|18986|532317| Vos activités principales\n05 % Participer ponctuellement à certaines missions liées à la logistique (par exemple les inventaires).\n20 % Réaliser les opérations de maintenance des matériels soutenus par la section.\n20 % Suivre le SAV usine des équipements et de matériels divers.\n25 % Étalonner sur la voie publique les appareils de contrôle de vitesse.\n30% Facturer les prestations liées à l’activité de la section.\nAssurer le soutien dans les domaines logistiques, immobilier, automobile et armement de l'ensemble des services de police de la circonscription. Equiper, livrer et récupérer les différents matériels destinés à la réforme.\nComposition et effectifs du service\n2 catégories A, 3 catégories B et 4 catégories C\nLiaisons hiérarchiques\nChef de la section gestion comptabilité des matériel, chef et adjoint du bureau zonal de l’armement et la logistique, le chef de la section Atelier Métrologie Appareil de Protection - AMAP\nLiaisons fonctionnelles\nLes services de la police nationale, le bureau zonal de la logistique et de l’armement, le bureau zonal des moyens mobiles\n\nQui contacter :\nPour tous renseignements complémentaires, se rapprocher de :\n - Chef du bureau zonal de la logistique et de l’armement (BZLA) : 02.99.67.81.01\n - Adjoint au chef du BZLA : 02 99 67 81 12\n - Directeur adjoint de l’équipement et de la logistique : 02 99 87 89 54|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/dggn-stsi²-92--technicien-reseau-radio-lte-hf-reference-MINT_BS092GNB-18630|10715|532333|En collaboration directe avec le chef de projets PCSTORM, vous serez chargé :\n- d'effectuer les recettes techniques des réseaux tactiques LTE et de leurs évolutions ;\n- d'auditer les configurations techniques mises en œuvre dans le cadre d'interconnexion avec des partenaires ;\n- d'effectuer des mesures de couverture radio et des actions de planification de fréquences ;\n- d 'effectuer les opérations de maintenance et d'assurer le suivi des incidents dans le cadre de la garantie ou des évolutions logicielles\n- rédiger et vérifier la documentation technique permettant le passage en phase d'exploitation ;\n- accompagner les utilisateurs dans la mise en œuvre, le fonctionnement et l’administration des équipements PCSTORM lors des expérimentations et déploiements ;\n- recueillir les besoins de fonctionnalités et les évolutions demandées par les utilisateurs ;\n- suivre et gérer les commandes faites dans le cadre du marché PCSTORM|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/rgif---vendeuse-au-comptoir-des-ventes-hf-reference-MINT_BS094GNC-18629|11097|532355|\n\nRéaliser la vente d'articles destinés à l'équipement professionnel et à l'hygiène de la personne (vêtements, chaussures, bijoux, sacs à main, ...) auprès de la clientèle selon la réglementation en vigueur, en respectant la stratégie et les objectifs fixés par la direction,\nAccueillir la clientèle, et proposer un service, et des produits adaptés à la demande, procéder aux essayages de vêtements, d'accessoires, donner un avis professionnel sur le bien-aller,\nEncaisser le montant d'une vente, et réaliser le comptage des fonds de caisse,\nRéceptionner les produits et vérifier la conformité de la livraison par rapport à la commande,\nDisposer les produits sur le lieu de vente en assurant l'étiquetage des articles,\nRanger les produits selon leurs dates de validité et respecter les conditions de conservation,\nEntretenir l'espace de vente et de stockage,\nAssurer un service après-vente,\nSuivre l'état des stocks,\nDéfinir les besoins en approvisionnement en respectant les directives fixées par la direction,\nPréparer les commandes et les faire valider par la direction,\nParticiper au inventaires.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/correspondant-operationnel-local-du-parc-automobile-hf-reference-2021-533041|18986|533041|Activités attachées au poste\nPrincipales\n- Assurer la gestion administrative du parc des véhicules de la gamme commerciale (VGC) de la BDD de Cazaux\n- Contrôler les factures émises chaque mois par le prestataire et attester du service fait\n- Monter les dossiers de réforme des VGC et faire réaliser les visites règlementaires pour la vente au domaine\n- Réceptionner les nouveaux VGC, réaliser le service fait et le transmettre au BVGCD ; préparer et faire percevoir les VGC par les différentes antenne\n- Assurer le suivi des ventes au domaine (récupérer les bons d’enlèvement et pièces d’identité, effectuer les demandes d’accès)\n- Assurer le suivi de l’accidentologie avec tiers en relation avec le service contentieux de Bordeaux\n- Traiter les dossiers de contravention entre l’usager et le service de traitement des contraventions de Rennes\n- Assurer l’astreinte SAGeC et de commandement en HNO\nAnnexes\n- Veiller au bon usage de la flotte de vecteurs et proposer au Chef\nGSBdD, une répartition du parc au sein des différentes formations soutenues\n- Assurer l’interface avec l’échelon central pour toutes les questions relevant de la gestion du parc\n- Prioriser les missions en fonction des matrices du CICOS et des\ndirectives du Com BdD\n- Assurer la coordination de l’ensemble des moyens humains et matériels placés sous la responsabilité du GSBdD\n- Assurer l’administration des boitiers SAGeC\n- Travailler en liaison avec la section achats/contrôle de prestations pour les demandes devant être externalisées\n- Tenir à jour les indicateurs de performance et proposer des solutions pour l’amélioration du service aux soutenus\n- Assurer la fonction de Conseiller Local de Prévention et Sécurité Routière (CLPSR) adjoint|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/analyste-cyberdefense-confirme-hf-reference-2021-533042|38834|533042|Placé au sein du groupement de la cyberdéfense des armées (GCA), le centre d’analyse en lutte informatique défensive (CALID) est le centre opérationnel en charge de la défense des systèmes d’information du ministère des armées.\nDans un environnement particulièrement cloisonné, le CALID met en oeuvre ses propres infrastructures afin de répondre aux exigences métiers de la cyber défense. A ce titre, le technicien est chargé principalement de mettre en oeuvre et de maintenir l’infrastructure SIC du data center en cohérence avec les spécificités métiers.\nSon domaine de compétence est l’administration des SI. Dans un contexte complexe d’utilisation de technologies novatrices, ce poste requiert une grande capacité de compréhension et des qualités techniques pour assurer le bon fonctionnement de l’environnement dédié à l’investigation numérique.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/conseiller-transformation-numerique---domaine-sante-fh-reference-2021-533043|15321|533043|Le Conseiller Transformation Numérique construit avec les directions métier du domaine santé (Direction général de la Santé, Direction Sécurité Sociale, direction général de l'offre de soin et la DREES) leur stratégie de transformation par le numérique.\nIl identifie avec elles les opportunités de projets et de produits, assure la relation avec les autres structures de la DNUM (Fabrique Numérique et Sous-Direction des projets et des services numériques) pour définir la meilleure réalisation possible de ces projets, produits ou services. Il conseille et accompagne les directions par une sensibilisation à l’apport du numérique. Il assure la cohérence fonctionnelle des SI du domaine Santé\nA ce titre :\n- Il assiste la direction métier dans l’expression de sa demande (besoin, irritant…) et détermine avec les acteurs de la DNUM la meilleure solution à mettre en œuvre (start-up, projet…), dans un souci de parfaite intégration dans le SI de l'organisation\n- Il promeut et fait valoir l'offre de service de la DNUM (sur l'ensemble du spectre : infrastructures, environnement de travail numérique, produits, projets, services, offres interministérielles…) auprès des directions métier\n- Si besoin, il réalise ou pilote la réalisation des études avant-projet (cadrage, opportunité et faisabilité) en liaison avec la maitrise d'ouvrage et, si identifiés, les chefs de projet informatique de la sous-direction des projets\n- Il contribue au maintien du référentiel SI de la DNUM sur les visions métier, fonctionnelle et applicative et DATA\n- Il joue un rôle de facilitateur entre la direction métier et la DNUM\nIl gère la gouvernance métier et porte le pilotage de l'activité SI sur son domaine métier:\n- Il assiste la maitrise d'ouvrage dans la définition de son SI à moyen terme (stratégie numérique, vision pluriannuelle, plan d'activité annuel,) et la priorisation de ses projets\n- Il assure le suivi du plan annuel d'activités\n- Il suit et partage avec la hiérarchie du domaine métier et en coordination avec les équipes internes de la DNUM, l'avancement des principaux projets/produits ou services réalisés par la DNUM. Si nécessaire, il participe aux comités de pilotage des projets\n- Il assure une veille stratégique et un rôle d'alerte au niveau de la DNUM et de la hiérarchie du domaine métier en cas de divergence de la trajectoire et de la cible identifiée dans la stratégie de la direction métier\n- Il travaille étroitement avec le responsable qualité sur la vérification de l'atteinte des objectifs de performance et de qualité et la mesure régulière de la satisfaction des utilisateurs\nPar ailleurs, \n- Il participe à la culture commune et au partage d'information sur le numérique. A ce titre, il assure le rôle d'interlocuteur interministériel sur des chantiers transverses portés par la DINUM ou d'autres ministères\n- Il participe aux groupes de travail et ateliers, il est le référent ministériel et le porte parole des MCAS sur le domaine concerné|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/responsable-controle-paie-hf-reference-2021-533067|12345|533067|Contrôler et injecter les EVR dans le SIRH ALLIANCE\n- Apporter son analyse et son expertise sur les demandes complexes ou lors de dysfonctionnement constatés et solliciter les ressources nécessaires\n- Recueillir notamment les besoins ponctuels émis et rechercher les moyens adaptés pour y répondre\n- - Participer à l’alimentation et à la mise à jour d’une base documentaire\n- Participer à l’élaboration des supports de formation. Animer les séances de formation aux outils SCENARIO, SAFIA et SIRH ALLIANCE\nParticipation selon les besoins aux actions de fiabilisation du SIRH\n- Contribuer à l’administration des données de l’outil SCENARIO|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/operateur-sieges-ejectables-hf-reference-2021-533078|19827|533078|Activités attachées au poste\nPrincipales\n- Réaliser des visites périodiques de 2 et de 6 ans des sièges éjectables\n- Réaliser des réparations sur les sièges éjectables\n- Réaliser des maintenances et pliages de parachutes\n- Démonter et remonter des pièces mécaniques diverses\n- Assurer la maintenance de parachutes et de boîtiers de tête de sièges éjectables\n Annexes\nUtilisation AMASIS / ATAMS / SED\n|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/data-scientist-hf-reference-2021-533094|11130|533094|Placé sous les ordres du chef du laboratoire, le titulaire du poste est chargé de :\n-Accompagner apprentis et stagiaires en data-ingénierie, data-science, intelligence artificielle ;\n-Développer l’utilisation des technologies Big Data et intelligence artificielle, dans le but d’aider à la prise de décision et faire de la veille technologique sur les architectures Big Data et intelligence artificielle ;\n-Participer à la réalisation des projets data 360 et études du labo Big Data et IA.\n\nActivités attachées au poste\nPrincipales \nAnalyser des données pour traduire une problématique métier en problème mathématiques statistique, et réciproquement\nAnticiper avantages/inconvénients de différents modèles ou méthodes calcul dans environnement\nmétier après comparaison et évaluation de ces modèles\nApporter expertise pour exploration/analyse complexe de données au moyen techniques variées :\nstatistiques ; analyse texte, comportementale, images\nCaractériser des données (qualité, richesse, contenu) en vue de leur intégration dans le système\nd'information cible du métier\nCréer des algorithmes de recherche de données permettant d'explorer les données utiles\nSynthétiser et traduire des informations pour faciliter la prise de décision\nProduire des rapports et des représentations graphiques à partir des données pertinentes\nAnnexes :\nFormer sur les technologies Big data et les langages\nindispensables au métier de data scientist|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/technicien-de-maintenance-en-electrotechnique-fh-reference-2021-533112|19827|533112|Mission du poste\nSous l’autorité des responsables des 2 plates-formes (NanoRennes et M2ARS) et au sein d’une équipe, le/la technicien/ne est chargé/e :\n- de la maintenance et le développement du parc d’équipements de NanoRennes (réacteurs de dépôts couche minces, équipements de Photolithographie, boites à gants, machines de gravure plasma)\n- de la réalisation d’usinages de précision par ablation laser\nActivités principales\nActivités principales\n- Effectuer les opérations de maintenance préventive et corrective sur les différents équipements de NanoRennes\n- Proposer et mettre en place des évolutions techniques en vue d’accroitre leurs performances ou d’agrémenter les postes de travail (sécurité, facilité d’utilisation, automatisation, mise à niveau)\n- Réaliser l’usinage de pièces sur machine à ablation laser\n- Prévoir et gérer les interventions techniques sur les équipements en relation avec les intervenants extérieurs (préparation de chantier mécanique, électricité, plomberie, …)\n- Assurer la gestion du stock des consommables et pièces de rechange ainsi que les contacts avec les fournisseurs\n- Veiller au respect des règles d’hygiène et de sécurité relatives au fonctionnement des appareils et à leurs environnements d’utilisation\n|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
https://place-emploi-public.gouv.fr/offre-emploi/ope-install-desserte-et-aide-usager-conf-hf-reference-2021-533114|10715|533114|Le groupement de soutien de la base de défense Brest-Lorient (GSBdD-BSL) est un établissement interarmées qui assure des missions d’administration générale et de soutien commun (AGSC) de façon mutualisée au profit des organismes du ministère des armées relevant de son périmètre de compétence.\nLa division organique du GSBdD de Brest-Lorient veille à la coordination de l’ensemble des entités le composant et dirige leur action.\nLe titulaire du poste assure les fonctions de correspondant des systèmes d’information et de communication (CORSIC) et adjoint au correspondant de sécurité des systèmes d’information (CSSI) pour la portion centrale du GSBdD-BSL.|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|01/03/2021|
