Par_URL_offre|Code_OGR|Par_ref_offre|Description|Libelle_metier_OGR|DEP_libelle|DEP_cle|Par_cle|Par_nom|Off_experience_duree_min|Exp_cle|Exp_libelle|Dur_cle_experience|NTC_cle|TCO_cle|Off_contrat_duree_MO|Pay_cle|Off_date_creation|Off_date_modification
https://place-emploi-public.gouv.fr/offre-emploi/O028210300252205|18864|O028210300252205|L'agent(e) assure, en sein d'un pôle composé de trois juristes, la gestion des affaires juridiques en lien avec les services de Chartres Métropole, de la ville de Chartres, du Centre Communal d'action sociale et du Centre Intercommunal d'action sociale, les élus municipaux et communautaires, les structures locales (SEM, SPL), les partenaires institutionnels de l'Etat, les partenaires juridictionnels ainsi que les professionnels du droit.\n\n|JURISTE|Eure et Loir |28|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/o09361-208709|18864|o09361-208709|Vous assurez le suivi des opérations immobilières du secteur diffus, de la conception à la réalisation pour le département de la Seine-Saint-Denis. Vous participez à la conduite des négociations et à la veille patrimoniale.\nVous participez à la mise en oeuvre de la stratégie foncière et immobilière :  identification et repérage des biens cessibles, valorisation des actifs immobiliers devenus inutiles aux besoins du Département. \n|Chargé d'opérations immobilières (h/f)|Seine Saint-Denis |93|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-580860|10715|2021-580860|Le titulaire du poste réalise des modifications de masters et des paramétrages de GPO. Il procède également aux remédiations des incidents faisant suite aux masterisations ou aux descentes de package. Outre ces missions, il conseille les directions applicatives en vue de l’élaboration des masters. Pour réaliser ces tâches, il utilise les outils DIADEME, SCCM et outil de gestion de l’Active Directory. Suppléant du chef de cellule, lors de ces absences, il participe aux différentes réunions de pilotage du centre. \nEn cas de litige, il intervient auprès de la DIRISI locale et/ou des CIRISI concernés.|OPERATEUR CONTROLE MAINTENANCE CENTRE NATIONAL H/F|Hauts-de-Seine |92|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-580868|14951|2021-580868|Conditions particulières d’exercices : Poste télétravaillable\nFinalité du poste\nDans un contexte de modernisation et d’efficience de l’agence, les activités d’instruction d’AMM et d’essais cliniques font appel aux outils informatiques, notamment pour simplifier le traitement, pour un meilleur partage des informations, pour garantir la traçabilité des livrables.\nLa mission principale du poste consiste à mettre en place des systèmes d’information pour les activités d’autorisation répondant aux besoins du métier et aux exigences de pilotage et de contrôle de ces activités.\nActivités principales\nMettre en place des outils informatiques\nDans le cadre de développement ou d’une évolution :recueillir les besoins métier et, le cas échéant, en termes de pilotage et contrôle des activités\nrédiger les expressions de besoins\nassurer le suivi et le développement avec la MOA\nvalider les cahiers de recette pour le métier\ncoordonner la recette métier\nvalider la recette métier en lien avec le référent\nparticiper aux COPIL correspondants\nDans le cadre du déploiement :rédiger les modes opératoires et guides utilisateurs en lien avec la MOA, sur les aspects métier\nassurer les formations sur les aspects métier\nVeiller à la bonne complétude des bases de données \nen procédant à des contrôles des saisies\nen mesurant les écarts et proposant des actions préventives et/ou correctives.|Chargé de l'appui aux process et outils AMM et EC (F/H)|Paris |75|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-580894|11097|2021-580894|Activités principales :\n- Assurer la définition et industrialisation des opérations de maintenance et de modifications dans le domaine technique de la mécanique ;\n- Assurer l’expertise technique dans son domaine ;\n- Rédige les documents de travail et évalue le temps nécessaire à la réalisation des tâches ;\n- Exploite la documentation des constructeurs et règlementaire ;\n- Participe à la planification des tâches ;\n- Participe à des enquêtes liés à des évènements techniques (faits techniques, incidents ou accidents) et proposer des actions correctives ;\n- Apporte son soutien technique aux opérateurs en charge des travaux qu’il aura définis, et en participant à la résolution des problèmes techniques.|Préparateur (mécanique/structure) H/F|Puy de Dôme |63|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-580895|18942|2021-580895|Activités principales :\n- Participer à l’encadrement du personnel du bureau en dirigeant et coordonnant les tâches journalières du bureau\n- Assurer le déroulement conforme et dans les délais du processus solde\n- Contrôler les délais d’exploitation des pièces justificatives, les saisies opérées, les droits des administrés et régulariser les anomalies\n- Assurer les relations avec le CISAP et le CERHS\n- Renseigner les tableaux de bords relatifs à la solde\n- Assurer la bonne transmission des directives fonctionnelles auprès des traitants ATLAS\n- Administration pour le domaine de la solde\n- Coordonner le suivi et le traitement au sein du BDFI des dossiers solde initiés par les traitants ATLAS Administration à l’aide des SI « démarches sim\n\nActivités annexes :\n- Participer aux séances d’information et aux commissions solde dispensées dans les formations soutenues\n- Participer aux revues d’effectifs réalisées dans les formations embasées\n- Coordonner l’organisation de la prise en compte solde des incorporations.\n- Assurer le traitement de dossier de chômage\n- Suppléant à l’administrateur délégué source solde, assurer le\n- suivi et l’attribution des droits source solde dans le respect des directives de l’ENS\n|chef du bureau droits financiers individuels H/F|Deux Sèvres |79|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-580917|18942|2021-580917|Activités principales :\n\n- Encadrer l’équipe et lui fixer des objectifs\n- Conseiller et assister les utilisateurs de la portion centrale, des USID, des PMOI et des antennes en qualité d’administrateur fonctionnel L-Nacre\n- Effectuer et faire effectuer par son équipe les travaux de secrétariat demandés par les chefs de division et de service\n- Formaliser et actualiser les documents d’organisation des domaines « secrétariat’ » et « courrier » en fonction des évolutions\n- Assurer la responsabilité d’administrateur fonctionnel du logiciel L NACRE\n- Organiser et diriger le traitement du courrier « arrivée » et « départ » en organisant et contrôlant l’utilisation du logiciel L-Nacre\n\nActivités annexes :\n- Participer à toutes les activités nécessaires au bon fonctionnement du service\n- Organiser l’intérim en l’absence de la secrétaire de direction|chef de cellule secrétariat-courrier H/F|Gironde |33|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-580921|15321|2021-580921|Mission principale : Participer aux projets de recherche autour du projet européen H2020 DiHeco portant sur\nles plateformes digitales dans les organisations de santé.\nActivités :\n- Revue de littérature, collecte de données, analyse de données, rédaction d'articles,\n- Mobiliser des méthodes qualitatives et quantitatives,\n- Participer aux reporting administratifs,\n- Participer à la communication et diffusion des actions autour du projet,\n- Participer et organiser des évènements scientifiques.|Chargé de Mission « plateforme digitale e-santé » (H/F)|Hérault |34|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-580935|18739|2021-580935|Sous l’autorité de la secrétaire générale du comité interministériel du handicap (CIH), le/la chargé(e):\n· suit de la situation sanitaire, et notamment de la campagne de vaccination, afin d’alimenter les FAQ à destination des personnes en situation de handicap ;\n· aide à la préparation des CIH (prochaine échéance juillet 2021) ;\n· appui à la commission citoyenneté et territoires du CNCPH (mesures citoyenneté très présentes en CIH + sujets campagnes 2022) ;\n· appui au comité éthique du CNCPH, instance nouvelle installé en mars 2021 par la Ministre ;\n· assure la réalisation d’autres missions en lien avec les missions du SG CIH.\nNombre de personnes encadrées : 0|Chargé(e) de mission auprès du Secrétariat Général du CIH H/F|Paris |75|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-580954|19112|2021-580954|Les missions d'adjoint technique polyvalent sont décrites dans la fiche de poste en annexe.|Adjoint technique polyvalent H/F|Cher |18 |PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-580965|18725|2021-580965|Le/La responsable du service communication et des relations presse est chargé(e) de l’ensemble des opérations de communication et de presse du Musée d’Art moderne. A ce titre, les activités suivantes lui sont notamment confiées :\n-        Définir et mettre en œuvre les plans et stratégies de communication institutionnelle du Musée, et dans ce cadre assurer la conception et le suivi éditorial des supports de communication,\n-        En lien avec les services centraux, coordonner la promotion des expositions temporaires et mettre en place la stratégie de communication, plan média, partenariats média,\n-        En cohérence avec le plan d’actions défini par la direction de l’établissement public, suivre les partenariats média et participer à leur mise en œuvre (y compris les contreparties événementielles),\n-        Piloter l’animation et le développement de la communication sur les différents supports numériques (lettre d’information numérique, site Internet et réseaux sociaux),\n-        Piloter les relations presse du musée et à ce titrer coordonner la rédaction, la réalisation et la diffusion des communiqués et dossiers de presse, élaborer des revues de presse, assurer la gestion du fichier presse et relations extérieures du musée,\n-        Participer, en partenariat avec le service des publics du Musée, aux événements organisés ponctuellement ;\n-        Participer aux relations publiques et à la représentation du musée ;\n-        Coordonner la communication interne, proposer et réaliser des documents ou des évènements pour les personnels du musée ;\n-        Mettre en place les outils d’analyse et d’évaluation de l’impact des actions de communication, produire des bilans des actions et proposer des mesures correctives le cas échéant ;\n-        Coordonner la gestion juridique et administrative des opérations de presse, communication, partenariats média ;\n-        Encadrer et animer l’équipe du service.\nIl/elle participe au comité de direction du musée.|Responsable du service de la communication du Musée d'Art moderne de la Ville de Paris|Paris |75|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-581004|18739|2021-581004|Mission du service :\nAssurer la mise en œuvre et l’organisation des enseignements en alternance et formation continue (Licence, Master, MBA), destinés à des salariés/futur salariés du secteur de l’assurance.\nActivités principales \nSous la responsabilité de la secrétaire générale de l’EPN9 et de la directrice pédagogique, les activités principales consistent à :\n•Organiser les journées événementielles, manifestations, colloques, salons professionnels, remises de diplômes, etc.\n•Développer l’offre de formation\n•Piloter les actions de marketing et de communication de l’Ecole\n•Suppléer la direction de l’Enass et assurer une fonction de conseil stratégique, avec production de documents d’aide à la décision\n•Coacher les élèves et suivre leur évolution professionnelle\n•Développer les partenariats académiques et professionnels, en France et à l’étranger\n•Piloter la formation EMBA Majeure assurance (nouveau programme) et sa promotion, en coordination avec l’ESCP, le titulaire de chaire, les entreprises, les intervenants, et les services du Cnam\n•Mettre en place un conseil scientifique au niveau de l’Ecole en lien avec les directeurs généraux d’entreprises et le titulaire de la chaire\n•Assurer la mise en place d’un cycle de conférences pour les professionnels du secteur\n\n>>> Plus d'informations en pièce-jointe <<<|Coordinateur.trice pédagogique et dévelopemment |Paris |75|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-581021|13598|2021-581021|Au sein de la division conduite du soutien la section contrôle budgétaire et comptable est rattachée directement au chef du bureau ressources et est en charge du suivi de la mise en oeuvre et de l’animation du système de management intégré (SMI), basé sur la complémentarité du contrôle interne, du contrôle de gestion et de la démarche qualité. Le titulaire du poste assiste le titulaire chargé d’animer le CIC1 en vue d’accroître les performances des activités du GSBdD Verdun. Il relaye et assure un suivi des informations entre les différents interlocuteurs (soutenus, chef de bureau, chef DCS). A l’aide du tableau de bord qu’il réalise (tableur), il participe au contrôle de la performance de l’organisation et informe ainsi le chef de cellule.|AGENT CONTROLEUR INTERNE COMPTABILITE H/F|Meuse |55|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-581037|14951|2021-581037|\nVos missions\n\n\nEn qualité de Chargé(e) de mission Catalogue de services informatiques et télécommunications, vous veillerez à :\n·        La définition, l’amélioration continue du Catalogue de Services IT (définition des services, des demandes de services et des engagements associés notamment) du SNum et des départements de l’informatique et des télécoms repartis en région (DIT)\n·        La participation à la rédaction et la validation des contrats de service engageant le SNum vis-à-vis de partenaires ministériels / interministériels ou engageant les partenaires ministériels / interministériels vis-à-vis du SNum et le suivi de ces contrats de service\n·        La collaboration à la communication et à l’accompagnement des parties prenantes de la démarche de catalogue de services (opérateurs et demandeurs de services, directions métier…)\n·        Le pilotage des niveaux de service (SLA, OLA) en lien avec les responsables des départements techniques (SNum et DIT)\n\nPour la conception des services, une attention particulière est attendue sur les processus permettant la réalisation du service notamment pour s’assurer de la cohérence par rapport à la réalisation du service et la tenue des engagements. Ces processus sont décrits sur la base de la méthodologie BPMN.\n\nEnfin, vous pourrez être amené(e) à participer aux autres activités du département qui peuvent mettre à contribution vos compétences|Chargé(e) de mission Catalogue de Services IT|Paris |75|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-582119|18739|2021-582119|Le/La Ingénieur(e) ou chargé(e) de mission au sein du pôle «Espaces clos», sous l’autorité du responsable du département Santé Environnement :\n-          Lutte contre l’habitat insalubre\n-          Qualité de l’air intérieur (dont radon, monoxyde de carbone, amiante)\n-          Plomb et saturnisme\n-          Prévention de la légionellose\n-          Déchets, dont déchets d’activité de soins à risques infectieux (DASRI)\n\nMissions proposées pendant la durée du CDD de 6 mois :\n-          Dans le cadre des évolutions réglementaires relative à l’harmonisation et la simplification des polices administratives en matière d’habitat (ordonnance n° 2020-1144 du 16 septembre 2020 prise en application de l’article 198 de la loi ELAN) :\n-          Assurer le suivi de la mise en œuvre des procédures d’insalubrité dans le cadre de la nouvelle réglementation\n-          Proposer et mettre à jour les outils existants (courriers, rapports, arrêtés préfectoraux, etc)\n-          Coordonner et finaliser le suivi des arrêtés préfectoraux d’insalubrité du service (stock de plusieurs arrêtés « vivants »)\n-          Participation éventuelle aux contrôles et inspections d’établissements recevant du public (ERP), sur le volet gestion des risques sanitaires (légionelles, amiante, radon, DASRI)\n-          Participer à la finalisation du bilan régional inspection-contrôle, ainsi qu’au bilan régional de fonctionnement des SCHS (services communaux d’hygiène et de santé).\n\nInterfaces professionnelles\nPartenaires internes\nDépartements Santé-Environnement du siège et des autres délégations départementales,\nPartenaires externes\nPole départemental de lutte contre l’habitat indigne (PDLHI)\nCollectivités territoriales (communes, EPCI)\nAutres partenaires: CAF, ADIL, bureaux d’études et opérateurs agréés, etc\nCatégorie/Corps-Grade/Niveau\n\nPoste en CDD ouvert à pourvoir dès que possible et jusqu’au 30/09/2021\nNiveau BAC +4/5 dans le domaine de l’environnement, de la qualité de l’habitat ou du bâtiment, la qualité de l’air, etc\n|Ingénieur(e) d'études sanitaires (IES) / Chargé(e) de mission « Espaces Clos » - CDD de 6 mo H/F|||PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2021-582131|18739|2021-582131|Sous l’autorité directe de la Directrice adjointe, cheffe du service des expositions, et dans le cadre des orientations générales fixées par l’Établissement Public, le/ la responsable de projet, adjoint(e) à la cheffe de service des expositions réalise notamment les activités suivantes\n\n-         Analyser les conditions de faisabilité des projets en phase de programmation notamment en réalisant des estimations budgétaires.\n\n-         Assurer le soutien opérationnel de l’équipe du service des expositions :\no   Pour mener à bien la production des expositions et activités du service (sur les plans administratif, juridique, budgétaire et opérationnel) ;\no   Pour garantir le bon fonctionnement des équipes projet en s’assurant de la bonne coordination du service des expositions avec les services des publics des musées et des services centraux, en bonne articulation avec les services numérique et communication, ainsi que les éditions.\n\n-         Assurer l’interface avec les prestataires extérieurs notamment lors de la tenue de réunions.\n\n-         Développer et mettre à jour les tableaux de bord, procédures, documents transversaux pour le service : matrices types pour les contrats et marchés en collaboration avec la direction des affaires financières, procédures de travail…\n\n-         Participer à l’animation du service des Expositions :\no   Coordonner les activités visant à optimiser la bonne entente et la vie du service notamment l’organisation de visites d’expositions ou de musées ;\no   en cas d’absence de la Directrice adjointe, cheffe du service des expositions notamment pour l’organisation, piloter la réunion de service hebdomadaire.\n\nAssurer des missions liées au poste de responsable de projets du service des expositions (cf. fiche de poste afférente).\n|Adjoint(e) au chef de service des expositions|Paris |75|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/MINT_BS035SGB-25007|19827|MINT_BS035SGB-25007| Activités du service\n- Encadrer les personnels des secteurs « transport » et « gestion des matériels » et veiller au respect des règles d’hygiène et de sécurité = 30 %\n- Planifier et gérer, via Chorus DT, les missions et l’activité des agents ainsi que la distribution des véhicules = 30 %\n- Assurer le reporting de l’activité auprès de la hiérarchie, le renouvellement des cartes accréditives, de carburant et d’accès aux autoroutes ainsi que le suivi de la consommation de carburant du pool automobile = 20 %\n- Être l’interlocuteur des sections des bureaux zonaux de la direction de l’équipement et de la logistique = 10 %\n- Contrôler l’entretien du parc automobile du pool et des équipements de manutention du magasin logistique = 10 %\n- Participation ponctuelle à certaines missions de la section « Transport » = 5 %\n\n\nComposition et effectifs du service\nSection de la logistique et de l’armement de Rennes : 12 collaborateurs (dont 1 de catégorie A et 2 B).\n\nLiaisons hiérarchiques\nChef de la section de la logistique et de l’armement, chef du bureau de soutien opérationnel pour la circonscription de Rennes\n\nLiaisons fonctionnelles\n \nLes services de la police nationale, le bureau zonal de la logistique et de l’armement, le bureau zonal des moyens mobiles, les sections logistique-armement des BSO de Tours et Oissel.\nQui contacter :\nChef du bureau soutien opérationnel pour la circonscription de Rennes – Tél : 02 99 67 80 56\n\n Adjoint au chef du bureau de soutien opérationnel pour la circonscription de Rennes - \n Tél : 02 22 06 30 13\n|SGAMI OUEST - Chef de la cellule logistique H/F|Ille et Vilaine |35|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/2020-483198|13598|2020-483198|Missions et fonctions de l’agent :\n- Actualisation et suivi des outils de maîtrise des risques (cartographie des risques, plan d’actions…),\n- Mise en place de contrôles de second niveau avec la rédaction de rapports et/ou la réalisation de diagnostics de processus (suivi du plan de contrôle interne),\n- Préparation des réunions sur le CIC/CIB,\n- Veille documentaire et diffusion des documents disponibles\n- Reporting sur des opérations comptables transverses ou des audits externes (CE).\n- Suivi des procédures métiers|Chargé.e de mission contrôle interne comptable et reporting|Paris |75|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/MINT_BA035SGA-25065|18725|MINT_BA035SGA-25065|Votre environnement professionnel\nLe SGAMI est une composante de la zone de défense et de sécurité ouest qui comprend 3 entités SGAMI, Etat-major et Bureau de la Sécurité Intérieure. Une compétence territoriale étendue à 4 régions : Bretagne, Normandie, Pays de la Loire, Centre-Val de Loire, soit 20 départements\nActivités du service\nLe SGAMI opère la mutualisation des fonctions de soutien des services et unités de la sécurité intérieure (Police, Gendarmerie, SIC). Ses compétences concernent les champs suivants:\n- Budgétaire (programmation et répartition des crédits, suivi de l'exécution des BOP et des résultats obtenus dans l'emploi des crédits)\n- Exécution de la dépense et de la recette (plate-forme CHORUS)\n- Ressources humaines (recrutement et gestion des fonctionnaires et des contractuels, rémunération de ces personnels)\n- Logistique (fourniture de moyens logistiques et de prestations techniques pour l'accomplissement des missions)\n- Immobilier (programmation, étude, ingénierie des opérations immobilières)\n- Systèmes d'information et de communication (ingénierie, installation, maintenance des infrastructures et équipement, développement d'applications informatiques, sécurité des systèmes, permanence et continuité des liaisons gouvernementales).\nLe SGAMI est organisé en 5 directions et un cabinet. Il regroupe environ 900 personnes de tous grades et statuts différents sur plusieurs sites.\nVos activités principales\n\n Vos missions s’articulent autour de deux axes principaux de la façon suivante :\n\n 1) Renforcer la visibilité du SGAMI Ouest auprès de ses clients et partenaires institutionnels en :\n - définissant, déclinant et en évaluant le plan de communication externe du SGAMI Ouest\n - élaborant le contenu, les supports et les outils de communication \n - proposant et organisant des évènements \n - animant un réseau de référents\n - effectuant une veille des médias et réseaux sociaux\n - donnant des conseils de communication aux directions\n\n 2) Améliorer par une action de communication ciblée l’attractivité des métiers du SGAMI Ouest conformément aux orientations de la feuille de route SGAMI 2022 en:\n - faisant la promotion auprès des différentes structures et réseaux professionnels concernés (écoles etc..) \n - participant aux différents forums de mobilité et proposant différents supports de communication ciblés  \n - assurant le reporting régulier sur le déroulement de la mission\n - effectuant une veille sur les réseaux sociaux et d’information concernés\n\n|Responsable communication H/F|Ille et Vilaine |35|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/MINT_BA092ACC-25083|13598|MINT_BA092ACC-25083|\nVous serez chargé, sous la direction du chef de section, de la préparation des demandes d’achat, du traitement des factures et du contrôle des imputations des demandes d’indemnités de frais de déplacement et de changements de résidence.\n\nVotre montée en compétences vous permettra ensuite d’évoluer sur d’autres missions qui s’inscrivent dans la programmation et la gestion du budget de la direction (qualité de la comptabilité budgétaire, apprentissage de nouvelles restitutions,…).\n\nSpécificités du poste / Contraintes / Sujétions\n\nLe maniement correct des outils informatiques est souhaité. En effet, les extractions depuis les logiciels sont incrémentés dans des tableurs. En conséquence, une connaissance d’Excel et/ou LibreOffice Calc est souhaitée.\nUne attention particulière sera à donner à votre capacité à animer le réseau des services prescripteurs de la DPM qui sollicitent quotidiennement la section Budget pour des questions notamment relatives aux imputations.\n \nCe poste nécessitant une maîtrise des logiciels budgétaires (Chorus, GEAUDE 2GMAT) ou d’administration du personnel (Agorh@, Tacite), vous pourrez bénéficier de formations du ministère de l’Intérieur, ainsi qu’en interne, afin de vous accompagner dans votre montée en compétence.|DGGN - Gestionnaire de la section budget H/F|Hauts-de-Seine |92|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/MINT_BA055ATC-25110|11097|MINT_BA055ATC-25110|Vos activités principales\n- Organise et coordonne le circuit permettant aux utilisateurs de disposer des matières et des matériels nécessaires.\n- Prépare les commandes, assure le stockage, la préparation et la distribution des fournitures de\nbureau, des consommables, et du mobilier nécessaires à l’activité des services\n- Gère le stock et l’approvisionnement des fournitures ainsi que la remise aux agents en lien avec\ndes relais en structure (tous consommables : papeterie, fournitures de bureau, tonner pour\nphotocopieur…).\n- Assure la mise à jour des tableaux de suivi de consommation\n- Vérifie la pertinence des devis et le service fait en lien avec le bureau du pilotage budgétaire et\ndes achats\n- Organise la manutention et la livraison des produits\n\n- Soutien Logistique\n- Aide, en soutien, au déménagement et à l’installation de bureaux en lien avec les autres agents\ndu bureau, aux travaux de reprographie, au suivi de la maintenance des installations et des machines dangereuses.\n- Participe, en soutien, à la mise en œuvre des inventaires (gestion des inventaires locaux\nadministratifs et résidences) en lien avec le bureau du pilotage budgétaire et des achats.\n\nParticipe aux opérations transverses du Bureau à la demande de la hiérarchie.|APPROVISIONNEUSE/APPROVISIONNEUR- LOGISTIQUE (FPE - FP2LOG03) H/F|Meuse |55|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/MINT_BS013PNB-25127|10715|MINT_BS013PNB-25127|Vos activités principales\nLes activités du BDSIT se développent à des degrés divers autour de trois axes principaux :\n- déployer, installer, inventorier et maintenir opérationnels et homogènes les outils informatiques et de communication, ainsi que les équipements de télécommunications et de transmissions\n- conseiller les chefs de service concernant l’acquisition des matériels de tous types et de logiciels particuliers (autres que bureautique traditionnelle) en concertation avec le service chargé des achats, organisation\n- conseiller l’organisation des services autour de l’outil informatique\n- appliquer les règles de sécurité informatique\nLe technicien téléphonie fixe et mobile fait partie de la cellule téléphonie. Le Technicien téléphonie fixe et mobile participe au déploiement de la téléphonie sur l’ensemble du périmètre de la DDSP13 (2900 lignes).\n Il assure les missions :\n 1/ Étude et expertise\n- Analyse des demandes des services soutenus et proposition de solutions techniques en adéquation avec les budgets.\n 2/ Achat\n- Achat de nouvelles installations auprès des prestataires (Orange OPACHE)\n- Rédaction des bons de commandes et relation avec le service budgétaire pour validation\n- Commandes de matériels de téléphonie mobile\n 3/ Gestion / Suivi\n- Paramétrage des Nouveaux Équipements Opérationnels (NEO) : smartphones sécurisés\n- Gestion du parc matériel au travers de l’application GLPI (application gestion de parc de matériel)\n- Gestion des lignes (suspension, déclaration de vol, activation d’option temporaire …)\n- Gestion des incidents d’exploitation et alerte de 1er niveau sur l’application GLPI\n- Mise à jour de l’annuaire des consoles du standard\n- Gestion TOIP\n 4/ Assistance\n- Relation avec le SAV des opérateurs en cas de pannes ou de retours\n- Relations avec la Direction des Systèmes d’Information et de Communication Sud (DSIC Sud) pour toute intervention de 2ème niveau (niveau expertise) en téléphonie mobile\nAssistance de 1er niveau pour la Direction Interrégionale de la Police Judiciaire (DIPJ)\n|DDZP13 - Technicien téléphonie Fixe et Mobile H/F|Bouches du Rhône |13|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/MINT_BS034SGB-25142|19112|MINT_BS034SGB-25142|Sous l'autorité du chef d'atelier,\n- Seconder au quotidien le chef d'atelier et le remplacer pendant ses absences;\n- Assurer le soutien du parc automobile, moto, vélo, poids-lourds des forces de police et de gendarmerie en termes de réparations et d'entretien, en maîtrisant les procédures mises en place par les deux forces (atelier mutualisé).\n- Organisation, coordination et planification du fonctionnement des équipes de l'atelier (mécanique, carrosserie, motos ...) attachées à la réparation des véhicules du ministère de l'intérieur;\n- Management des personnels de l'atelier;\n- Contrôle de l'avancement et suivi des réparations;\n- Contrôle et mise en œuvre des correctifs en matière de performances d'activité de l'atelier pour assurer la meilleure productivité et un taux d'immobilisation minimal ;\n- Relationnel avec les services "clients de l'atelier" PN et GN (chargés de parc);\n- Établir et motiver les demandes d'opportunité;\n- Suivi et gestion des tableaux de bord et des indicateurs relatifs à l'activité de l'atelier ;\n- Appliquer et faire respecter les règles et normes d'hygiène sécurité et aussi des procédures qualité.\n- Assurer la gestion de l'outillage (expression des besoins, affectation, inventaires partiel et annuel, renouvellement), en lien avec le chef d'atelier.|SGAMI SUD - DEL-BMM-SLA34-Adjoint chef d'atelier H/F|Hérault |34|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
https://place-emploi-public.gouv.fr/offre-emploi/MINT_BA976ATA-25255|18739|MINT_BA976ATA-25255|Définition des missions du poste :\n- Management sous l’autorité du directeur, d’un équipe de 86 agents(titulaires et contractuels) dans un contexte professionnel exigeant une grande implication personnelle dans le fonctionnement des services.\n- Accompagnement des changements et des projets de réorganisation\n- Mise en œuvre des procédures dans la direction\n-Force de proposition au plan organisationnel et juridique pour améliorer la performance de la direction\n- Assure l’intérim du directeur en cas d’absence ou d’empêchement de ce dernier|Directeur adjoint de l'immigration, de l'intégration et de la citoyenneté à la DIIC H/F|Mayotte |976|PEP|PEP|0|D|Debutant|AN|E1|CDD|36|1|13/04/2021|
